Epoch 1/20
36/36 [==============================] - 1s 23ms/step - loss: 3.0111 - accuracy: 0.3860 - val_loss: 1.9205 - val_accuracy: 0.5619
Epoch 2/20
36/36 [==============================] - 1s 16ms/step - loss: 1.5760 - accuracy: 0.6490 - val_loss: 1.4576 - val_accuracy: 0.6785
Epoch 3/20
36/36 [==============================] - 1s 16ms/step - loss: 1.1851 - accuracy: 0.7296 - val_loss: 1.2546 - val_accuracy: 0.6995
Epoch 4/20
36/36 [==============================] - 1s 16ms/step - loss: 0.9055 - accuracy: 0.7870 - val_loss: 1.1609 - val_accuracy: 0.7364
Epoch 5/20
36/36 [==============================] - 1s 17ms/step - loss: 0.7005 - accuracy: 0.8329 - val_loss: 1.1263 - val_accuracy: 0.7435
Epoch 6/20
36/36 [==============================] - 1s 17ms/step - loss: 0.5474 - accuracy: 0.8690 - val_loss: 1.1156 - val_accuracy: 0.7591
Epoch 7/20
36/36 [==============================] - 1s 17ms/step - loss: 0.4279 - accuracy: 0.8966 - val_loss: 1.1282 - val_accuracy: 0.7573
Epoch 8/20
36/36 [==============================] - 1s 17ms/step - loss: 0.3342 - accuracy: 0.9194 - val_loss: 1.1650 - val_accuracy: 0.7596
Epoch 9/20
36/36 [==============================] - 1s 17ms/step - loss: 0.2755 - accuracy: 0.9373 - val_loss: 1.2096 - val_accuracy: 0.7711
Epoch 10/20
36/36 [==============================] - 1s 17ms/step - loss: 0.2228 - accuracy: 0.9470 - val_loss: 1.2998 - val_accuracy: 0.7569
Epoch 11/20
36/36 [==============================] - 1s 16ms/step - loss: 0.2073 - accuracy: 0.9520 - val_loss: 1.3151 - val_accuracy: 0.7614
Epoch 12/20
36/36 [==============================] - 1s 17ms/step - loss: 0.1780 - accuracy: 0.9520 - val_loss: 1.3450 - val_accuracy: 0.7658
Epoch 13/20
36/36 [==============================] - 1s 17ms/step - loss: 0.1706 - accuracy: 0.9536 - val_loss: 1.3579 - val_accuracy: 0.7640
Epoch 14/20
36/36 [==============================] - 1s 17ms/step - loss: 0.1535 - accuracy: 0.9550 - val_loss: 1.3906 - val_accuracy: 0.7618
Epoch 15/20
36/36 [==============================] - 1s 17ms/step - loss: 0.1425 - accuracy: 0.9568 - val_loss: 1.4286 - val_accuracy: 0.7618
Epoch 16/20
36/36 [==============================] - 1s 17ms/step - loss: 0.1382 - accuracy: 0.9562 - val_loss: 1.4128 - val_accuracy: 0.7645
Epoch 17/20
36/36 [==============================] - 1s 17ms/step - loss: 0.1463 - accuracy: 0.9557 - val_loss: 1.4195 - val_accuracy: 0.7609
Epoch 18/20
36/36 [==============================] - 1s 17ms/step - loss: 0.1436 - accuracy: 0.9574 - val_loss: 1.4568 - val_accuracy: 0.7609
Epoch 19/20
36/36 [==============================] - 1s 16ms/step - loss: 0.1297 - accuracy: 0.9581 - val_loss: 1.4545 - val_accuracy: 0.7698
Epoch 20/20
36/36 [==============================] - 1s 17ms/step - loss: 0.1247 - accuracy: 0.9588 - val_loss: 1.5006 - val_accuracy: 0.7640
